row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250506_CVOL_bk_mapp_00.mzML Peak height,20250506_CVOL_bk_mapp_01.mzML Peak height,20250506_CVOL_bk_mapp_02.mzML Peak height,20250506_CVOL_bk_mapp_02_20250508021707.mzML Peak height,20250506_CVOL_bk_mapp_pre_00.mzML Peak height,20250506_CVOL_bk_mapp_pre_01.mzML Peak height,20250506_CVOL_bk_mapp_pre_02.mzML Peak height,20250506_CVOL_dbgi_002251_02_01.mzML Peak height,20250506_CVOL_dbgi_002251_03_01.mzML Peak height,20250506_CVOL_dbgi_002251_04_01.mzML Peak height,20250506_CVOL_dbgi_002414_02_01.mzML Peak height,20250506_CVOL_dbgi_002414_03_01.mzML Peak height,20250506_CVOL_dbgi_002414_04_01.mzML Peak height,20250506_CVOL_dbgi_002560_02_01.mzML Peak height,20250506_CVOL_dbgi_002560_03_01.mzML Peak height,20250506_CVOL_dbgi_002560_04_01.mzML Peak height,20250506_CVOL_dbgi_002605_02_01.mzML Peak height,20250506_CVOL_dbgi_002605_03_01.mzML Peak height,20250506_CVOL_dbgi_002605_04_01.mzML Peak height,20250506_CVOL_dbgi_002893_02_01.mzML Peak height,20250506_CVOL_dbgi_002893_03_01.mzML Peak height,20250506_CVOL_dbgi_002893_04_01.mzML Peak height,20250506_CVOL_dbgi_002976_02_01.mzML Peak height,20250506_CVOL_dbgi_002976_03_01.mzML Peak height,20250506_CVOL_dbgi_002976_04_01.mzML Peak height,20250506_CVOL_dbgi_bk_DMSO_58.mzML Peak height,20250506_CVOL_dbgi_bk_MeOH-H2O_53.mzML Peak height,
1132,163.0388992412592,3.4515226,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.565926E8,1.0539655E9,1.8052234E8,0,0,0,0,0,0,0,0,
1133,478.2223546325018,3.4520688,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695815E7,2.3792298E7,0,0,0,0,0,
1134,135.04410909758985,3.4533913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17551144E8,1.2911345E8,0,0,0,0,0,0,0,0,0,
1135,181.0494907977632,3.4533913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.370236E7,8.4405496E7,0,0,0,0,0,0,0,0,0,
1136,361.0914810047327,3.4533913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757138E7,3.883502E7,0,0,0,0,0,0,0,0,0,
1137,376.1025979552936,3.4533913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6829636E7,4.5941036E7,0,0,0,0,0,0,0,0,0,
1138,738.2025688869584,3.4533913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.364181E7,7.548634E7,0,0,0,0,0,0,0,0,0,
1139,317.16223342395256,3.4550993,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2194834E7,0,0,0,0,0,0,
1140,318.1698616294448,3.455211,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4355587E8,1.3848341E8,1.2131756E8,0,0,0,0,0,
1141,301.07060434813445,3.4590092,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3994794E8,4.2060486E8,1.3344166E8,0,5.5654184E7,0,0,0,0,0,0,0,0,0,
1142,323.1623604968208,3.4599552,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9282976E7,1.4430709E7,0,0,0,0,0,
1143,645.3169877999385,3.4629867,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9273440.0,0,0,0,0,0,0,
1144,618.327528335762,3.4663444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3757428E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1145,378.11827505110585,3.4692278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11842E7,3.0608984E7,0,0,0,0,0,0,0,0,0,
1146,659.8340669625475,3.4710512,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4033929E7,0,1.775317E7,0,0,0,0,0,
1147,668.2697305920041,3.4736261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.828218E8,1.4719074E8,1.223637E8,0,0,0,0,0,
1148,668.2762682462649,3.4742484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.932846E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1149,286.0471339329996,3.4743533,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.139837E7,0,0,0,0,0,0,0,0,0,0,0,0,
1150,634.3224129579633,3.4743373,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115038E7,2.2101242E7,0,0,0,0,0,0,0,0,0,0,0,0,
1151,520.2323676416268,3.482159,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086438E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1152,522.2182529808813,3.482204,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9853868E7,7.345878E7,0,0,0,0,0,0,0,0,0,0,0,0,
1153,972.4226772909735,3.482249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0813557E7,0,0,0,0,0,0,0,0,0,0,0,0,
1154,177.05474223272643,3.4850693,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.906872E7,1.0143758E8,0,0,0,0,0,0,0,0,0,
1155,339.1075894979766,3.4850693,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3312342E7,3.7695616E7,0,0,0,0,0,0,0,0,0,
1156,507.2172479705804,3.4852014,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7205754E7,0,0,0,0,0,0,0,
1157,374.0869179711897,3.4890308,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.746206E7,6.806411E7,0,0,0,0,0,0,0,0,0,
1158,631.359121952844,3.4923103,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.3997868E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1159,325.09183107122425,3.5009348,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272032E7,7.29422E7,0,0,0,0,0,0,0,0,0,
1160,1013.5438655088865,3.501554,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.7964962E7,3.0351502E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1161,320.1491264153956,3.501742,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.004112E8,1.8841334E8,0,0,0,0,0,0,
1162,175.14835599421747,3.508914,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9490083.0,1.8439588E7,0,0,0,0,0,0,0,0,0,
1163,207.06536523494168,3.508914,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1625368E7,1.5992301E7,0,0,0,0,0,0,0,0,0,
1164,517.1551054980987,3.509989,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0871418E7,5.091408E7,0,0,0,0,0,0,0,0,0,0,0,0,
1165,135.0805753595259,3.5234087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9.486986E7,9.313637E7,2.7894824E7,0,0,0,0,0,0,0,0,0,0,0,
1166,163.07542470957648,3.5234087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3693907E8,3.2224154E8,1.1271777E8,0,0,0,0,0,0,0,0,0,0,0,
1167,181.0859322781022,3.5234087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.253264E8,4.9433286E8,1.7625446E8,0,0,0,0,0,0,0,0,0,0,0,
1168,133.06492397857386,3.5258098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7483146E7,2.7254168E7,0,0,0,0,0,0,0,0,0,0,0,0,
1169,145.0648682516992,3.5258098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364118E7,3.3147104E7,0,0,0,0,0,0,0,0,0,0,0,0,
1170,198.11256162316755,3.5258098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1133408E7,1.9668046E7,0,0,0,0,0,0,0,0,0,0,0,0,
1171,199.09656537863677,3.5258098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0590808E7,1.0661023E7,0,0,0,0,0,0,0,0,0,0,0,0,
1172,686.2868314466753,3.5258098,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2099816E7,3.199966E7,0,0,0,0,0,0,0,0,0,0,0,0,
1173,439.89077502197586,3.526476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.070105E7,0,2.7658654E7,0,0,0,0,0,
1174,440.225161761201,3.526476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5095744E7,0,2.4082608E7,0,0,0,0,0,
1175,177.16405812494048,3.5296662,,,,,,,,,,,0,0,0,0,0,0,0,2.6769212E7,3.0586836E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1176,650.3169428949637,3.5297127,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6768341E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1177,323.1463933200436,3.5298152,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3505603E8,0,0,0,0,0,0,0,0,0,0,0,0,
1178,621.1818306068458,3.5313451,,,,,,,,,,,0,0,0,0,0,0,0,0,3.4456236E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1179,684.2643487705104,3.542161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6241976E8,2.6818811E8,2.150832E8,0,0,0,0,0,
1180,524.2698856505568,3.5455668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03582056E8,0,0,0,0,0,0,0,0,0,0,0,0,0,
1181,639.3857112484425,3.5457463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.7593092E7,2.9948332E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1182,457.2074385988535,3.5523543,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5644949E7,0,0,0,0,0,0,0,0,0,
1183,510.2121215424735,3.556405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6558694E7,0,0,0,0,0,0,0,
1184,522.2546242585712,3.5614188,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8652976E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1185,670.2914691938404,3.5615025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1737556E7,4.3143464E7,0,0,0,0,0,0,0,0,0,0,0,0,
1186,645.3171472138295,3.5657651,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2402764E7,0,0,0,0,0,0,
1187,323.1622769691831,3.5659468,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367388E7,2.7456068E7,1.706997E7,0,0,0,0,0,
1188,510.25460757696004,3.5694084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667794E7,5.945276E7,0,0,0,0,0,0,0,0,0,0,0,0,
1189,515.2104167460525,3.5694084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3819513E7,2.2524154E7,0,0,0,0,0,0,0,0,0,0,0,0,
1190,515.1397723213266,3.5695128,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.097592E7,0,0,0,0,0,0,0,0,0,0,0,0,
1191,434.2024814817746,3.5699353,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3173318E7,0,0,0,0,0,0,0,0,0,0,
1192,439.15831500739216,3.573123,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586018E7,4.219637E7,0,0,0,0,0,0,0,0,0,
1193,317.16223530620016,3.5736923,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75122E7,0,0,0,0,0,0,
1194,177.0548100172493,3.5842478,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728532E7,0,0,0,0,0,0,0,0,0,
1195,664.3327579395879,3.5852122,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2251555E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1196,501.16044200987557,3.5852907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7073462E7,2.3063708E7,0,0,0,0,0,0,0,0,0,0,0,0,
1197,519.170763436648,3.5852907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3833785E7,1.3694901E7,0,0,0,0,0,0,0,0,0,0,0,0,
1198,668.2761168173745,3.5852907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8784076E7,1.1437336E8,0,0,0,0,0,0,0,0,0,0,0,0,
1199,675.2472421470918,3.5852907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6039436E7,1.69212E7,0,0,0,0,0,0,0,0,0,0,0,0,
1200,323.11284249390326,3.585369,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0571773E7,0,0,0,0,0,0,0,0,0,0,0,0,
1201,177.1640205645132,3.5864646,,,,,,,,,,,0,0,0,0,0,0,0,2.5949434E7,2.739894E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1202,133.10126433148443,3.5883596,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.2268818E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1203,137.0961401291209,3.5883596,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.1474568E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1204,634.3224540573638,3.589251,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7941854E7,1.5999391E7,0,0,0,0,0,0,0,0,0,0,0,0,
1205,457.2068607301882,3.5913255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.9755955E8,0,2.1423786E8,0,0,0,1.296843E8,1.9210635E8,0,0,0,0,0,0,0,0,0,
1206,191.14308525216953,3.5914505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.8791464E8,0,0,0,0,0,5.205488E7,8.029307E7,0,0,0,0,0,0,0,0,0,
1207,479.1887581439849,3.5914505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.682802E8,0,0,0,0,0,1.406424E8,2.1496258E8,0,0,0,0,0,0,0,0,0,
1208,618.3275044015435,3.5925643,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2074E7,7.167688E7,2.0744506E7,0,0,0,0,0,0,0,0,0,0,0,
1209,203.17967253782396,3.5943477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052124E7,0,0,0,0,
1210,310.23747553263945,3.5971603,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8988112E8,4.182082E8,0,0,0,0,0,0,0,0,0,0,0,0,
1211,183.07819497191184,3.6036196,,,,,,,,,,,0,0,0,0,1.6569308E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1212,599.8268603613897,3.6056783,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.938002E7,1.3899149E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1213,135.08062604325573,3.6072848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112827E7,0,0,0,0,0,0,0,0,0,0,0,
1214,163.07550951489753,3.6072848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64959E7,0,0,0,0,0,0,0,0,0,0,0,
1215,181.08606407185596,3.6072848,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5362196E7,0,0,0,0,0,0,0,0,0,0,0,
1216,497.19933031010356,3.6089475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2770216E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1217,243.101695628072,3.6111324,,,,,,,,,,,0,0,0,0,0,0,0,2.6783221E8,1.8069778E8,2.11399E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1218,494.2595242685816,3.616953,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4747116E7,6.4432856E7,0,0,0,0,0,0,0,0,0,0,0,0,
1219,499.21500940095257,3.616953,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.537615E7,3.544589E7,0,0,0,0,0,0,0,0,0,0,0,0,
1220,378.1759125590946,3.6170273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4739898E7,0,0,0,0,0,0,0,0,0,0,0,0,
1221,599.3290419871516,3.6176324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6.853024E7,5.9186304E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1222,510.21184639489394,3.61994,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8896748E7,0,0,0,0,0,0,0,
1223,330.5042265285612,3.6215646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4234006E7,1.5657331E7,1.6543791E7,0,0,0,0,0,
1224,320.1490665788196,3.6215718,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757428E8,4.4818624E8,2.837417E8,0,0,0,0,0,
1225,652.2814995809313,3.624881,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793769E7,3.2647768E7,0,0,0,0,0,0,0,0,0,0,0,0,
1226,339.1077465203799,3.6249964,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4816445E7,1.711588E7,0,0,0,0,0,0,0,0,0,
1227,494.75088710658656,3.62951,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.758009E7,5.304448E7,4.7108516E7,0,0,0,0,0,
1228,1099.5444182801111,3.6295989,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.859725E7,4.499501E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1229,686.2867236731411,3.6328259,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2013276E7,2.2593556E7,0,0,0,0,0,0,0,0,0,0,0,0,
1230,471.249460902792,3.6364074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.8822256E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1231,492.24404396659304,3.6368153,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.706218E7,7801714.0,0,0,0,0,0,0,0,0,0,0,0,0,
1232,668.2699399032748,3.640112,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8697148E7,5.0334796E7,3.4548916E7,0,0,0,0,0,
1233,675.2472284672255,3.6406806,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0855551E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1234,323.1621198102944,3.644466,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90082E7,4.8354584E7,0,0,0,0,0,0,
1235,287.0550622656951,3.64499,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9903492E7,2.1554296E7,0,0,0,0,0,0,0,0,0,
1236,645.3169669000299,3.6451542,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0205944E7,0,0,0,0,0,0,
1237,670.2913494719788,3.645676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8.283883E7,1.0145664E8,2.2493516E7,0,0,0,0,0,0,0,0,0,0,0,
1238,271.0599841911251,3.6529245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3146132E7,4.867176E7,0,0,0,0,0,0,0,0,0,
1239,441.1736004090275,3.6529245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1832264E7,1.7378422E7,0,0,0,0,0,0,0,0,0,
1240,519.1128592577471,3.6529245,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1219597E8,4.6464346E8,0,0,0,0,0,0,0,0,0,
1241,607.1661469901377,3.6567268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.634373E7,0,0,0,0,0,0,0,0,0,0,0,0,
1242,648.3382318048032,3.6645074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.870838E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1243,522.2546980193545,3.6883552,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9298126E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1244,133.10126885208163,3.692413,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.1944069E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1245,471.24937648140167,3.69354,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.7976692E7,3.8576224E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1246,684.2641977230827,3.6956441,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3199366E8,3.8793517E8,2.7371616E8,0,0,0,0,0,
1247,942.338903631757,3.6959429,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5398127E7,0,0,0,0,0,0,0,0,0,
1248,163.03906266247532,3.6968222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4122098E7,2.2042692E7,0,0,0,0,0,0,0,0,0,
1249,459.2224843267287,3.700637,,,,,,,,,,,0,0,0,0,0,0,0,1.3436438E8,1.2159442E8,0,2.687906E8,0,1.6015787E8,0,0,0,0,0,0,0,0,0,2.7905984E8,0,0,0,0,
1250,301.0707167193757,3.7008023,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795407E7,1.4863976E7,0,0,0,0,0,0,0,0,0,
1251,549.1237658016316,3.7008023,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5618598E8,1.3199743E8,0,0,0,0,0,0,0,0,0,
1252,330.16984456846217,3.7009275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7588474E8,1.0821807E9,8.825497E8,0,0,0,0,0,
1253,599.3259689097374,3.701491,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4.757175E7,3.35784E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1254,211.16941976251113,3.7016835,,,,,,,,,,,0,0,0,0,0,0,0,0,2.764277E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1255,599.8269851696364,3.7026837,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2.2464422E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1256,659.3326079183369,3.7039165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195605E7,1.06807864E8,0,0,0,0,0,0,
1257,524.2700045264988,3.7042093,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52517E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1258,648.3381008845183,3.7042093,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0256976E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1259,657.2365958575874,3.7042093,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4937896E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
1260,483.15033699760875,3.7082691,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039623E7,2.1008622E7,0,0,0,0,0,0,0,0,0,0,0,0,
1261,478.2224190116994,3.708558,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6383249E7,0,0,0,0,0,0,
1262,501.1603331724708,3.7122273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.835608E7,5.4011324E7,0,0,0,0,0,0,0,0,0,0,0,0,
1263,519.1709090163233,3.7122273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9209824E7,3.2657696E7,0,0,0,0,0,0,0,0,0,0,0,0,
1264,652.2810189587519,3.7122273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4821483E8,1.5604126E8,0,0,0,0,0,0,0,0,0,0,0,0,
1265,536.1974774736284,3.7123287,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6233179E7,0,0,0,0,0,0,0,0,0,0,0,0,
1266,481.2044576508406,3.7208023,,,,,,,,,,,0,0,0,0,0,0,0,9.354947E7,9.436866E7,7.543087E7,1.3167922E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1267,323.16241384290095,3.724364,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6846028E7,0,0,0,0,0,0,
1268,506.29609425869245,3.7286172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6371721E7,0,0,0,0,0,0,0,0,0,0,0,
1269,609.1813006208786,3.7319698,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7003244E7,6.1429436E7,0,0,0,0,0,0,0,0,0,0,0,0,
1270,180.10199530505568,3.7359147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5952581E7,1.7188996E7,0,0,0,0,0,0,0,0,0,0,0,0,
1271,362.1811298229944,3.7359147,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7916386E7,2.7879788E7,0,0,0,0,0,0,0,0,0,0,0,0,
1272,133.0648919040743,3.7361195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1039368E7,3.458498E7,1.1759369E7,0,0,0,0,0,0,0,0,0,0,0,
1273,145.0648319707718,3.7361195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0019196E7,4.48765E7,1.5698923E7,0,0,0,0,0,0,0,0,0,0,0,
